_1,_2,_3
4.061,4.583,4.895
6.237,6.592,6.139
0.293,0.286,0.699
6.112,6.813,6.423
6.315,6.829,6.639
2.371,2.01,2.094
2.656,2.552,2.962
4.022,4.221,4.042
8.539,8.882,8.125
0.932,0.249,0.111
6.617,6.784,6.457
2.544,2.565,2.543
0.315,0.506,0.485
6.698,6.181,6.051
0.666,0.992,0.843
8.187,8.593,8.202
8.547,8.029,8.442
0.405,0.542,0.535
4.885,4.468,4.885
8.77,8.284,8.55
8.027,8.057,8.56
8.654,8.143,8.613
8.1,8.433,8.111
2.645,2.368,2.369
4.819,4.958,4.439
0.927,0.324,0.205
0.422,0.448,0.213
0.713,0.858,0.422
6.304,6.28,6.698
2.982,2.63,2.654
0.493,0.076,0.091
4.48,4.195,4.917
4.692,4.814,4.943
6.896,6.342,6.123
4.132,4.138,4.456
8.864,8.034,8.523
2.413,2.657,2.861
8.964,8.357,8.234
8.949,8.044,8.954
8.286,8.091,8.497
4.155,4.482,4.655
4.104,4.752,4.744
0.563,0.56,0.136
0.575,0.534,0.494
8.006,8.104,8.302
2.267,2.244,2.984
8.539,8.434,8.026
4.29,4.724,4.822
6.431,6.016,6.508
0.351,0.137,0.414
0.109,0.567,0.766
8.951,8.756,8.248
8.358,8.076,8.972
8.299,8.88,8.806
6.781,6.884,6.48
8.223,8.689,8.329
4.533,4.098,4.793
0.001,0.835,0.804
8.959,8.751,8.117
6.32,6.029,6.331
2.659,2.504,2.278
8.725,8.071,8.013
6.368,6.067,6.779
4.038,4.598,4.273
2.175,2.869,2.973
2.264,2.8,2.712
0.504,0.643,0.003
0.115,0.013,0.065
2.799,2.104,2.14
0.208,0.253,0.499
4.788,4.124,4.107
6.83,6.957,6.657
8.081,8.938,8.702
8.659,8.047,8.964
6.498,6.919,6.154
2.993,2.545,2.015
8.586,8.962,8.421
8.685,8.614,8.122
0.95,0.372,0.898
4.807,4.924,4.459
0.213,0.692,0.276
8.697,8.351,8.811
0.582,0.279,0.789
4.705,4.043,4.097
8.892,8.408,8.892
4.815,4.073,4.119
6.61,6.075,6.616
4.275,4.041,4.61
6.398,6.275,6.623
4.582,4.497,4.18
0.539,0.282,0.903
6.038,6.49,6.999
2.699,2.005,2.186
8.389,8.617,8.87
6.06,6.895,6.453
6.595,6.0,6.106
2.15,2.84,2.96
8.254,8.125,8.162
8.97,8.095,8.136
8.405,8.333,8.037
0.541,0.687,0.878
6.533,6.83,6.741
0.773,0.225,0.158
0.92,0.82,0.313
8.978,8.671,8.398
2.078,2.077,2.747
6.96,6.351,6.267
8.811,8.792,8.554
4.938,4.577,4.133
6.891,6.429,6.313
8.058,8.801,8.672
6.026,6.537,6.441
6.916,6.663,6.727
8.561,8.261,8.671
2.123,2.884,2.93
8.41,8.36,8.648
6.449,6.247,6.857
2.921,2.898,2.435
6.349,6.822,6.965
2.115,2.425,2.276
4.141,4.263,4.616
8.133,8.095,8.744
8.15,8.741,8.294
2.269,2.776,2.375
2.768,2.994,2.912
2.98,2.586,2.01
0.201,0.23,0.413
8.906,8.06,8.968
8.595,8.044,8.679
0.214,0.611,0.738
6.494,6.593,6.822
0.485,0.013,0.916
4.434,4.118,4.194
4.537,4.116,4.41
8.397,8.003,8.793
2.712,2.039,2.502
6.388,6.946,6.342
0.07,0.91,0.187
4.231,4.167,4.032
0.039,0.739,0.906
0.933,0.227,0.248
2.893,2.471,2.105
4.486,4.679,4.528
2.756,2.476,2.748
0.524,0.717,0.052
4.487,4.893,4.687
2.335,2.447,2.672
2.87,2.907,2.105
2.263,2.475,2.918
8.57,8.095,8.673
0.231,0.692,0.583
2.27,2.882,2.845
6.053,6.323,6.545
0.795,0.614,0.487
0.799,0.749,0.995
6.717,6.149,6.373
2.175,2.152,2.022
6.131,6.581,6.335
8.722,8.039,8.3
2.615,2.626,2.15
2.541,2.501,2.598
6.148,6.36,6.703
2.859,2.974,2.038
8.296,8.514,8.567
0.257,0.796,0.169
0.283,0.112,0.406
0.744,0.983,0.749
0.911,0.823,0.29
2.501,2.105,2.289
2.817,2.927,2.55
0.987,0.508,0.827
4.041,4.96,4.381
8.773,8.244,8.491
8.247,8.898,8.118
2.895,2.657,2.733
0.624,0.346,0.575
4.459,4.714,4.243
4.724,4.072,4.261
0.119,0.673,0.873
0.736,0.92,0.54
2.914,2.394,2.347
6.251,6.622,6.77
8.3,8.593,8.826
0.293,0.884,0.467
6.413,6.017,6.515
0.841,0.72,0.049
2.504,2.331,2.627
4.593,4.294,4.011
0.317,0.828,0.543
4.194,4.319,4.834
6.342,6.031,6.08
6.699,6.351,6.101
2.742,2.301,2.565
4.689,4.106,4.017
0.036,0.277,0.766
8.587,8.259,8.695
2.449,2.395,2.396
2.728,2.543,2.395
2.686,2.111,2.788
6.7,6.796,6.18
4.204,4.398,4.494
6.964,6.858,6.51
6.329,6.108,6.718
4.395,4.84,4.782
0.109,0.537,0.794
0.876,0.904,0.113
0.484,0.943,0.634
8.663,8.684,8.921
4.697,4.511,4.895
8.141,8.795,8.227
4.753,4.901,4.392
8.288,8.977,8.885
4.622,4.368,4.472
0.877,0.748,0.897
6.862,6.251,6.251
8.348,8.31,8.323
4.245,4.588,4.31
2.061,2.699,2.176
2.866,2.943,2.859
6.864,6.984,6.752
6.164,6.744,6.799
8.66,8.103,8.886
2.526,2.376,2.189
8.636,8.005,8.811
6.871,6.364,6.715
0.433,0.487,0.655
0.035,0.728,0.161
0.051,0.559,0.152
0.352,0.168,0.172
6.192,6.527,6.772
4.409,4.861,4.74
0.134,0.888,0.166
8.194,8.226,8.681
0.176,0.264,0.605
2.77,2.573,2.462
4.671,4.491,4.167
6.774,6.321,6.576
2.367,2.158,2.426
2.696,2.033,2.008
0.304,0.093,0.459
0.41,0.621,0.493
6.033,6.086,6.241
0.665,0.701,0.589
6.78,6.236,6.926
0.429,0.797,0.627
6.61,6.309,6.44
4.212,4.009,4.177
8.82,8.59,8.445
8.056,8.311,8.305
8.054,8.475,8.763
0.201,0.289,0.542
4.463,4.439,4.876
6.027,6.654,6.008
8.51,8.622,8.934
0.618,0.076,0.641
4.293,4.55,4.501
2.128,2.292,2.282
4.104,4.359,4.253
0.316,0.034,0.146
4.193,4.144,4.72
0.494,0.311,0.036
0.217,0.784,0.034
8.368,8.561,8.121
6.287,6.779,6.928
6.213,6.689,6.065
8.824,8.261,8.584
0.197,0.934,0.291
6.038,6.893,6.337
6.044,6.945,6.11
4.49,4.739,4.095
4.258,4.36,4.317
6.625,6.781,6.6
6.221,6.386,6.934
6.769,6.141,6.381
8.216,8.6,8.96
4.884,4.27,4.787
8.694,8.326,8.42
8.411,8.634,8.179
6.788,6.882,6.248
2.369,2.717,2.221
8.784,8.659,8.972
2.509,2.281,2.239
4.738,4.255,4.847
2.774,2.904,2.557
4.054,4.963,4.205
8.278,8.167,8.403
0.023,0.059,0.873
4.746,4.417,4.599
8.683,8.425,8.47
4.918,4.124,4.455
8.84,8.271,8.473
4.125,4.419,4.909
0.738,0.439,0.096
6.724,6.659,6.743
0.912,0.81,0.545
4.891,4.063,4.135
6.25,6.826,6.155
2.325,2.144,2.066
0.007,0.965,0.437
4.22,4.904,4.875
0.586,0.634,0.731
4.924,4.209,4.438
0.931,0.883,0.165
2.473,2.691,2.288
8.479,8.388,8.295
6.209,6.154,6.35
0.64,0.771,0.1
6.105,6.183,6.644
2.441,2.606,2.311
6.101,6.391,6.344
4.752,4.886,4.45
0.348,0.989,0.362
4.243,4.871,4.746
4.413,4.381,4.795
2.652,2.217,2.855
2.336,2.239,2.198
8.185,8.28,8.375
6.823,6.174,6.321
2.015,2.389,2.007
6.413,6.816,6.229
4.759,4.221,4.753
2.79,2.558,2.339
8.064,8.187,8.061
8.8,8.824,8.346
6.837,6.271,6.673
2.294,2.685,2.682
4.727,4.912,4.365
2.786,2.981,2.107
8.565,8.558,8.144
6.857,6.229,6.797
2.109,2.778,2.495
4.301,4.78,4.237
4.636,4.392,4.495
6.626,6.028,6.913
2.308,2.291,2.021
8.523,8.756,8.375
6.136,6.092,6.72
0.64,0.991,0.877
2.391,2.251,2.235
6.979,6.062,6.529
8.285,8.301,8.56
4.998,4.868,4.685
2.514,2.073,2.278
0.659,0.528,0.116
8.395,8.795,8.422
6.039,6.608,6.315
0.468,0.216,0.456
4.378,4.123,4.669
2.63,2.229,2.283
0.685,0.298,0.584
0.627,0.538,0.756
6.869,6.051,6.505
2.732,2.637,2.141
0.367,0.381,0.302
8.335,8.934,8.608
0.092,0.245,0.341
6.909,6.725,6.945
6.295,6.064,6.252
6.9,6.366,6.913
8.364,8.818,8.661
4.71,4.753,4.764
8.428,8.102,8.477
4.231,4.964,4.377
4.853,4.74,4.877
0.648,0.664,0.522
4.795,4.782,4.367
2.119,2.141,2.594
6.632,6.328,6.389
6.126,6.449,6.675
8.117,8.054,8.288
0.878,0.76,0.476
2.988,2.198,2.803
2.281,2.158,2.392
6.417,6.735,6.097
8.159,8.223,8.731
6.646,6.914,6.017
8.977,8.444,8.184
4.284,4.656,4.263
0.315,0.219,0.142
6.095,6.983,6.824
0.097,0.704,0.33
2.1,2.145,2.548
8.34,8.457,8.752
0.409,0.456,0.601
2.14,2.823,2.461
8.897,8.403,8.584
0.703,0.616,0.583
4.662,4.557,4.425
2.929,2.476,2.191
2.826,2.877,2.216
2.786,2.11,2.036
6.107,6.375,6.688
8.285,8.668,8.819
2.369,2.802,2.935
2.638,2.691,2.247
0.83,0.804,0.148
6.645,6.385,6.293
6.788,6.607,6.106
6.039,6.062,6.349
8.718,8.958,8.425
6.649,6.17,6.556
8.277,8.617,8.407
2.025,2.807,2.559
2.939,2.251,2.583
2.188,2.234,2.496
0.404,0.565,0.35
4.651,4.104,4.193
2.559,2.162,2.003
2.864,2.351,2.249
2.421,2.134,2.464
8.966,8.583,8.774
2.391,2.893,2.158
8.783,8.355,8.582
4.152,4.121,4.033
6.031,6.436,6.959
6.701,6.648,6.982
0.636,0.905,0.11
6.84,6.035,6.144
2.63,2.037,2.895
0.121,0.161,0.498
0.445,0.768,0.967
4.15,4.243,4.597
4.733,4.133,4.355
4.325,4.447,4.516
2.543,2.071,2.759
4.091,4.08,4.516
4.501,4.191,4.091
8.245,8.558,8.682
8.119,8.807,8.48
8.661,8.982,8.931
0.314,0.589,0.242
0.624,0.165,0.329
2.101,2.174,2.626
4.416,4.832,4.368
2.238,2.36,2.126
2.671,2.35,2.637
6.057,6.053,6.731
2.77,2.787,2.215
6.08,6.949,6.74
2.521,2.438,2.811
6.711,6.671,6.836
2.263,2.518,2.602
8.765,8.741,8.245
8.33,8.772,8.593
8.568,8.264,8.917
8.454,8.147,8.28
4.822,4.622,4.607
0.344,0.339,0.173
4.381,4.169,4.961
8.693,8.377,8.893
8.36,8.816,8.791
0.83,0.317,0.093
0.655,0.985,0.187
4.464,4.708,4.187
4.159,4.78,4.35
8.019,8.138,8.596
0.858,0.541,0.204
0.399,0.641,0.654
0.019,0.577,0.174
0.444,0.196,0.729
8.491,8.429,8.262
6.662,6.447,6.142
6.49,6.047,6.219
0.323,0.65,0.836
6.897,6.201,6.826
8.561,8.678,8.069
2.583,2.776,2.483
8.954,8.615,8.614
0.895,0.042,0.739
4.192,4.617,4.924
8.277,8.105,8.345
6.109,6.31,6.129
4.507,4.897,4.304
8.529,8.547,8.808
6.672,6.855,6.994
0.6,0.142,0.767
2.578,2.724,2.06
6.314,6.548,6.11
0.441,0.586,0.51
8.568,8.175,8.37
0.691,0.927,0.61
6.469,6.162,6.715
0.356,0.376,0.204
0.637,0.874,0.567
4.711,4.748,4.469
2.274,2.787,2.184
6.497,6.643,6.82
0.598,0.722,0.844
2.274,2.11,2.114
4.984,4.022,4.945
0.272,0.403,0.11
6.239,6.81,6.165
2.554,2.682,2.818
6.172,6.799,6.312
2.424,2.49,2.376
6.551,6.241,6.737
4.852,4.69,4.663
6.899,6.352,6.477
4.264,4.444,4.93
0.07,0.2,0.596
2.976,2.328,2.699
0.019,0.829,0.58
4.679,4.682,4.675
8.726,8.306,8.677
4.019,4.924,4.244
8.181,8.412,8.197
6.067,6.236,6.494
6.659,6.325,6.154
6.443,6.765,6.87
4.029,4.802,4.937
8.803,8.351,8.425
0.78,0.427,0.599
8.707,8.383,8.503
0.971,0.412,0.09
0.075,0.427,0.951
2.266,2.095,2.688
4.639,4.542,4.189
8.063,8.392,8.422
6.94,6.51,6.343
8.058,8.498,8.254
6.605,6.917,6.085
8.168,8.879,8.331
0.519,0.325,0.418
0.144,0.467,0.719
8.968,8.461,8.139
6.623,6.393,6.001
4.48,4.379,4.795
2.86,2.657,2.06
2.981,2.847,2.831
6.42,6.784,6.308
8.766,8.97,8.097
0.473,0.17,0.064
8.32,8.248,8.832
6.117,6.746,6.478
2.828,2.972,2.647
2.948,2.405,2.949
2.326,2.816,2.322
8.3,8.623,8.683
8.21,8.637,8.09
2.221,2.362,2.062
2.295,2.142,2.575
0.675,0.579,0.848
6.021,6.134,6.731
6.91,6.778,6.111
6.169,6.054,6.577
0.918,0.229,0.813
8.793,8.731,8.69
8.117,8.532,8.685
6.69,6.435,6.952
6.071,6.573,6.787
6.935,6.152,6.55
2.249,2.856,2.366
2.399,2.977,2.766
8.275,8.065,8.95
2.203,2.267,2.801
0.896,0.156,0.957
8.931,8.684,8.836
6.646,6.513,6.841
2.604,2.905,2.547
0.365,0.636,0.987
8.277,8.755,8.83
4.466,4.746,4.451
0.711,0.651,0.797
8.55,8.287,8.624
2.718,2.328,2.804
0.146,0.176,0.148
4.7,4.527,4.046
2.325,2.46,2.353
4.527,4.271,4.129
4.142,4.602,4.639
4.674,4.238,4.252
2.693,2.712,2.382
6.08,6.793,6.413
2.356,2.684,2.577
0.069,0.592,0.498
6.383,6.336,6.692
8.461,8.493,8.432
4.069,4.471,4.863
2.67,2.224,2.06
0.408,0.743,0.631
6.694,6.772,6.615
6.111,6.8,6.258
2.175,2.193,2.609
2.982,2.91,2.649
4.78,4.923,4.411
0.109,0.958,0.581
0.5,0.947,0.266
6.555,6.87,6.137
0.527,0.402,0.19
0.125,0.398,0.172
4.437,4.419,4.936
8.4,8.134,8.763
0.237,0.596,0.72
4.713,4.629,4.237
0.705,0.019,0.278
6.741,6.707,6.639
6.522,6.039,6.271
0.423,0.165,0.237
6.442,6.692,6.803
8.922,8.217,8.673
4.562,4.602,4.889
6.204,6.348,6.208
2.807,2.586,2.197
6.935,6.497,6.838
6.865,6.623,6.328
8.918,8.681,8.44
4.17,4.016,4.38
8.208,8.03,8.385
8.219,8.515,8.251
2.302,2.749,2.859
2.181,2.19,2.02
6.165,6.464,6.984
8.081,8.443,8.692
8.264,8.951,8.58
8.369,8.131,8.784
4.906,4.886,4.465
8.761,8.55,8.675
4.091,4.682,4.394
4.084,4.222,4.452
8.397,8.488,8.537
4.885,4.69,4.364
6.846,6.882,6.863
0.403,0.208,0.144
8.53,8.773,8.38
0.673,0.665,0.539
0.148,0.633,0.926
4.254,4.095,4.869
2.565,2.06,2.53
8.792,8.852,8.126
2.917,2.699,2.844
4.875,4.061,4.679
8.554,8.987,8.428
6.466,6.597,6.111
4.12,4.084,4.689
8.776,8.124,8.095
6.875,6.804,6.274
8.11,8.278,8.521
4.93,4.123,4.313
6.929,6.387,6.876
8.726,8.421,8.703
0.457,0.94,0.109
6.465,6.338,6.409
6.647,6.792,6.304
8.53,8.785,8.018
4.606,4.094,4.885
4.03,4.43,4.273
8.797,8.696,8.018
4.296,4.404,4.084
0.043,0.107,0.465
8.304,8.234,8.329
2.053,2.874,2.337
0.407,0.209,0.739
4.627,4.503,4.054
0.448,0.638,0.575
0.793,0.774,0.449
8.778,8.281,8.915
6.233,6.072,6.446
4.542,4.037,4.71
0.759,0.878,0.639
4.723,4.901,4.599
2.584,2.836,2.579
4.653,4.998,4.897
8.552,8.123,8.906
8.278,8.035,8.387
8.745,8.798,8.994
0.28,0.451,0.473
8.122,8.253,8.508
4.645,4.004,4.598
6.356,6.992,6.712
8.47,8.957,8.806
2.845,2.851,2.191
0.413,0.162,0.055
0.551,0.516,0.68
8.356,8.101,8.274
6.755,6.458,6.062
4.61,4.492,4.475
2.362,2.184,2.8
2.64,2.408,2.968
8.519,8.508,8.51
2.65,2.473,2.38
0.475,0.481,0.202
8.45,8.307,8.943
0.897,0.875,0.337
0.621,0.146,0.068
8.157,8.015,8.269
2.862,2.644,2.24
4.741,4.148,4.661
4.559,4.22,4.726
0.82,0.758,0.508
2.726,2.246,2.685
8.532,8.349,8.425
8.197,8.571,8.119
4.869,4.358,4.667
4.223,4.609,4.693
8.493,8.64,8.713
2.829,2.794,2.746
2.933,2.703,2.048
8.756,8.767,8.223
8.894,8.577,8.744
6.578,6.913,6.416
8.999,8.601,8.333
6.905,6.599,6.113
0.028,0.053,0.139
6.581,6.899,6.702
4.717,4.145,4.019
2.663,2.366,2.745
4.828,4.759,4.859
6.156,6.282,6.383
6.969,6.874,6.23
4.809,4.506,4.757
6.627,6.81,6.454
4.5,4.323,4.498
6.128,6.715,6.611
8.364,8.563,8.602
0.318,0.011,0.579
2.518,2.487,2.253
0.858,0.016,0.408
2.225,2.589,2.151
0.577,0.139,0.502
8.105,8.814,8.874
0.343,0.197,0.1
8.353,8.164,8.583
6.344,6.044,6.351
2.884,2.787,2.448
4.343,4.461,4.542
2.47,2.245,2.841
2.454,2.636,2.448
6.605,6.681,6.866
0.273,0.239,0.179
0.823,0.58,0.006
2.745,2.459,2.574
8.204,8.136,8.441
8.265,8.705,8.441
6.426,6.974,6.238
2.088,2.298,2.949
6.312,6.682,6.926
6.403,6.063,6.95
4.367,4.687,4.845
0.147,0.674,0.001
4.016,4.41,4.152
2.351,2.106,2.713
0.201,0.521,0.312
6.073,6.595,6.998
4.979,4.689,4.755
6.266,6.659,6.962
8.673,8.098,8.082
8.748,8.963,8.45
0.439,0.234,0.34
0.022,0.595,0.08
2.13,2.514,2.161
2.599,2.509,2.251
0.397,0.411,0.528
6.483,6.676,6.627
0.806,0.013,0.644
0.339,0.696,0.087
0.308,0.612,0.633
6.427,6.665,6.957
4.675,4.284,4.617
2.098,2.926,2.07
2.321,2.134,2.641
2.482,2.869,2.916
6.881,6.717,6.726
0.386,0.781,0.269
0.602,0.188,0.62
4.686,4.675,4.25
6.604,6.832,6.153
4.762,4.765,4.894
8.083,8.907,8.708
0.994,0.227,0.394
8.945,8.017,8.221
4.612,4.872,4.348
0.994,0.778,0.718
0.814,0.0,0.555
4.46,4.534,4.254
2.521,2.298,2.452
0.183,0.616,0.078
2.464,2.727,2.398
2.332,2.999,2.054
6.781,6.941,6.545
6.17,6.771,6.591
2.88,2.406,2.647
4.402,4.41,4.467
4.621,4.901,4.231
4.676,4.903,4.308
4.546,4.981,4.926
4.917,4.711,4.012
4.809,4.222,4.633
6.603,6.813,6.218
4.118,4.388,4.84
2.689,2.589,2.579
2.051,2.962,2.664
0.458,0.323,0.195
8.529,8.357,8.453
4.662,4.094,4.516
4.745,4.276,4.277
4.087,4.299,4.768
2.952,2.111,2.712
2.303,2.499,2.583
2.2,2.076,2.184
8.132,8.756,8.99
0.209,0.645,0.871
2.621,2.334,2.671
2.968,2.508,2.428
8.062,8.85,8.709
0.428,0.693,0.223
8.831,8.27,8.507
4.166,4.322,4.681
0.164,0.287,0.819
2.014,2.472,2.432
0.524,0.004,0.496
4.146,4.538,4.987
4.351,4.896,4.599
8.626,8.997,8.818
6.541,6.162,6.255
2.293,2.811,2.556
2.259,2.289,2.885
8.7,8.444,8.121
6.965,6.622,6.411
0.715,0.1,0.986
6.255,6.697,6.686
6.039,6.188,6.832
4.588,4.391,4.247
0.399,0.129,0.02
8.484,8.469,8.265
8.549,8.989,8.506
6.355,6.225,6.136
2.983,2.515,2.998
6.603,6.165,6.016
8.844,8.221,8.003
4.0,4.898,4.951
4.405,4.566,4.601
0.525,0.19,0.958
0.683,0.606,0.042
4.455,4.671,4.013
6.809,6.543,6.232
6.446,6.716,6.198
4.737,4.567,4.103
6.535,6.398,6.567
6.2,6.988,6.998
4.002,4.332,4.019
4.159,4.988,4.005
0.361,0.656,0.034
6.875,6.161,6.095
4.534,4.391,4.577
8.457,8.395,8.261
2.732,2.703,2.14
4.413,4.458,4.373
0.924,0.728,0.217
6.623,6.682,6.83
4.873,4.76,4.517
6.849,6.243,6.377
2.641,2.353,2.231
0.034,0.424,0.236
0.377,0.208,0.068
0.977,0.392,0.673
6.559,6.177,6.442
4.603,4.859,4.382
6.257,6.278,6.968
6.42,6.395,6.016
6.382,6.652,6.351
6.505,6.784,6.825
2.46,2.335,2.001
4.267,4.91,4.218
4.779,4.303,4.233
8.712,8.086,8.399
0.263,0.782,0.665
4.062,4.049,4.26
6.91,6.649,6.011
6.59,6.877,6.05
8.342,8.907,8.949
4.792,4.564,4.504
0.372,0.502,0.656
2.558,2.218,2.686
0.026,0.158,0.702
6.501,6.364,6.664
0.128,0.243,0.048
8.008,8.084,8.88
2.317,2.327,2.049
8.379,8.954,8.304
4.548,4.83,4.802
4.118,4.542,4.682
8.515,8.635,8.334
4.585,4.071,4.814
6.656,6.632,6.813
2.845,2.795,2.215
2.298,2.899,2.238
2.274,2.827,2.894
4.775,4.669,4.351
0.479,0.779,0.008
0.53,0.605,0.082
4.643,4.732,4.137
2.471,2.681,2.073
8.202,8.069,8.349
8.271,8.509,8.395
4.976,4.39,4.085
8.691,8.418,8.59
0.749,0.811,0.285
4.591,4.568,4.452
6.791,6.226,6.658
4.736,4.778,4.668
8.107,8.716,8.471
8.186,8.001,8.355
2.252,2.443,2.296
0.458,0.783,0.858
6.98,6.001,6.492
2.691,2.245,2.914
4.028,4.589,4.508
6.974,6.557,6.621
4.73,4.365,4.56
0.222,0.803,0.555
0.268,0.905,0.922
0.299,0.043,0.918
0.442,0.603,0.72
4.634,4.469,4.447
2.902,2.335,2.799
4.225,4.682,4.751
4.461,4.743,4.301
8.855,8.025,8.77
2.707,2.838,2.416
6.312,6.947,6.682
8.451,8.189,8.658
0.971,0.948,0.976
6.938,6.134,6.522
6.111,6.18,6.635
0.106,0.395,0.901
2.347,2.74,2.281
8.904,8.972,8.301
8.398,8.606,8.575
6.344,6.815,6.594
6.47,6.923,6.007
8.588,8.46,8.542
0.35,0.734,0.462
4.221,4.065,4.447
4.178,4.634,4.59
2.807,2.191,2.953
8.696,8.033,8.043
0.354,0.046,0.43
2.164,2.637,2.784
6.926,6.695,6.491
2.437,2.487,2.62
4.843,4.234,4.068
0.994,0.316,0.829
0.799,0.048,0.859
4.963,4.903,4.442
0.071,0.273,0.307
8.579,8.76,8.381
2.545,2.738,2.721
8.347,8.664,8.267
6.641,6.594,6.535
6.167,6.535,6.878
8.24,8.973,8.186
6.655,6.041,6.462
2.931,2.209,2.704
6.723,6.242,6.486
2.863,2.958,2.507
2.403,2.112,2.451
6.721,6.104,6.177
0.769,0.234,0.271
8.024,8.071,8.941
6.754,6.054,6.99
8.211,8.336,8.497
6.723,6.167,6.179
2.933,2.586,2.359
4.246,4.064,4.002
8.93,8.178,8.885
4.187,4.064,4.646
8.283,8.566,8.052
2.364,2.507,2.957
2.607,2.246,2.419
0.41,0.719,0.148
0.509,0.001,0.4
4.164,4.7,4.846
4.202,4.396,4.356
6.493,6.951,6.047
6.685,6.606,6.853
4.801,4.283,4.675
6.318,6.333,6.104
4.196,4.064,4.653
6.599,6.341,6.219
6.863,6.227,6.444
0.757,0.317,0.205
4.851,4.022,4.1
8.365,8.015,8.837
6.388,6.361,6.823
8.212,8.155,8.442
4.287,4.169,4.835
6.205,6.433,6.857
2.213,2.515,2.45
0.177,0.12,0.309
2.378,2.606,2.088
0.481,0.891,0.26
4.341,4.121,4.779
4.012,4.689,4.21
6.562,6.784,6.292
0.461,0.358,0.328
0.172,0.733,0.296
6.605,6.842,6.526
6.529,6.016,6.125
4.449,4.587,4.992
4.21,4.233,4.921
8.994,8.401,8.355
0.747,0.669,0.828
2.243,2.272,2.896
8.942,8.1,8.205
4.854,4.11,4.622
0.987,0.728,0.544
2.238,2.636,2.498
2.495,2.697,2.264
0.908,0.016,0.443
4.894,4.251,4.96
4.459,4.136,4.535
8.113,8.245,8.895
8.821,8.471,8.632
0.371,0.833,0.577
6.732,6.81,6.174
8.68,8.42,8.747
2.435,2.802,2.012
6.168,6.625,6.653
0.923,0.693,0.085
0.323,0.061,0.145
4.585,4.914,4.85
4.258,4.329,4.18
4.912,4.843,4.445
0.821,0.983,0.343
6.266,6.988,6.512
2.688,2.913,2.401
8.299,8.698,8.045
8.43,8.988,8.065
4.593,4.024,4.959
6.805,6.503,6.491
2.965,2.426,2.438
0.82,0.641,0.027
4.685,4.115,4.084
6.905,6.638,6.23
6.548,6.901,6.329
8.095,8.865,8.093
6.807,6.109,6.658
0.942,0.589,0.987
6.034,6.411,6.839
4.483,4.126,4.516
4.439,4.133,4.9
0.863,0.198,0.5
0.458,0.982,0.633
0.336,0.396,0.66
6.046,6.4,6.051
8.203,8.305,8.744
4.42,4.11,4.508
4.511,4.09,4.572
4.992,4.804,4.516
8.551,8.681,8.38
6.11,6.367,6.602
2.1,2.01,2.907
4.052,4.672,4.789
4.66,4.373,4.571
4.368,4.821,4.098
6.353,6.696,6.395
2.857,2.988,2.099
4.929,4.454,4.288
6.039,6.982,6.287
8.109,8.964,8.483
4.07,4.697,4.617
2.858,2.648,2.43
2.272,2.74,2.896
0.751,0.331,0.236
2.256,2.948,2.146
0.616,0.296,0.377
2.782,2.156,2.032
8.091,8.313,8.363
4.57,4.682,4.912
2.434,2.659,2.77
2.172,2.849,2.258
2.465,2.424,2.748
6.968,6.599,6.989
2.328,2.667,2.022
6.966,6.611,6.714
4.109,4.984,4.244
6.997,6.562,6.599
4.217,4.344,4.309
8.342,8.358,8.431
8.743,8.179,8.237
8.276,8.152,8.717
0.602,0.027,0.632
2.059,2.29,2.855
4.501,4.874,4.768
8.761,8.096,8.646
0.614,0.757,0.102
8.69,8.46,8.667
8.33,8.015,8.882
4.594,4.167,4.299
8.981,8.6,8.42
8.945,8.011,8.497
8.706,8.195,8.126
2.833,2.421,2.949
0.824,0.74,0.693
6.902,6.295,6.908
6.609,6.038,6.994
0.867,0.065,0.107
2.621,2.797,2.665
4.32,4.765,4.364
4.663,4.628,4.458
8.257,8.218,8.028
0.258,0.744,0.925
2.17,2.369,2.537
6.493,6.474,6.481
0.5,0.401,0.64
2.851,2.834,2.05
2.263,2.064,2.277
4.591,4.744,4.542
8.391,8.54,8.499
2.504,2.065,2.135
6.171,6.124,6.25
6.389,6.575,6.274
6.893,6.802,6.587
6.578,6.188,6.803
4.088,4.715,4.564
4.988,4.954,4.425
6.896,6.083,6.706
4.135,4.89,4.029
0.269,0.27,0.928
4.913,4.457,4.089
2.242,2.005,2.422
8.006,8.244,8.209
2.517,2.082,2.763
6.51,6.482,6.787
6.708,6.019,6.872
8.524,8.594,8.169
6.034,6.861,6.927
2.388,2.902,2.254
2.022,2.857,2.714
4.974,4.351,4.888
2.287,2.231,2.702
2.91,2.818,2.172
2.733,2.086,2.683
0.651,0.269,0.226
4.314,4.537,4.389
8.471,8.505,8.087
4.662,4.696,4.766
2.344,2.756,2.163
2.965,2.185,2.246
0.88,0.123,0.114
2.425,2.082,2.234
4.742,4.348,4.474
2.132,2.065,2.944
8.493,8.34,8.728
2.751,2.842,2.806
0.589,0.652,0.279
4.883,4.332,4.682
8.209,8.294,8.167
2.021,2.052,2.433
8.604,8.198,8.524
6.514,6.98,6.042
0.142,0.693,0.683
4.552,4.028,4.146
8.726,8.5,8.026
2.87,2.765,2.783
0.422,0.77,0.34
6.243,6.292,6.697
4.995,4.138,4.944
4.809,4.55,4.693
8.027,8.713,8.295
6.309,6.952,6.892
6.652,6.921,6.547
0.247,0.8,0.337
8.501,8.758,8.999
8.948,8.923,8.762
